//X;Y;Z;R;G;B;Illuminance (PCV);Nx;Ny;Nz
-36.739585876;20.000289917;14.437420845;213;225;237;1;-0.577350;0.577350;0.577350
-26.108022690;22.583694458;11.460693359;220;216;241;1;-0.577350;0.577350;0.577350
-34.590888977;19.126865387;12.309784889;171;167;192;1;-0.577350;0.577350;0.577350
-25.530761719;20.930847168;12.431170464;135;141;167;1;-0.577350;0.577350;0.577350
-39.369632721;18.938465118;10.763879776;229;246;236;1;-0.577350;0.577350;0.577350
-34.913520813;18.116580963;14.293080330;97;113;164;1;-0.577350;0.577350;0.577350
-35.146526337;20.247255325;16.018112183;165;171;203;1;-0.577350;0.577350;0.577350
-28.618595123;18.646024704;17.680873871;101;107;133;1;-0.577350;0.577350;0.577350
-27.569509506;19.190853119;9.294628143;104;108;120;1;-0.577350;0.577350;0.577350
-32.862854004;19.196722031;16.103694916;151;160;177;1;-0.577350;0.577350;0.577350
-31.811981201;20.151710510;6.321518421;160;153;187;1;-0.577350;0.577350;0.577350
-28.161975861;18.815160751;8.759223938;138;141;156;1;-0.577350;0.577350;0.577350
-28.501926422;18.693361282;13.533179283;157;156;190;1;-0.577350;0.577350;0.577350
-28.340124130;18.752819061;11.093548775;138;138;162;1;-0.577350;0.577350;0.577350
-29.673471451;18.254213333;12.026259422;73;57;94;1;-0.577350;0.577350;0.577350
-29.465278625;14.522702217;8.631264687;103;109;133;1;-0.577350;0.577350;0.577350
-35.371540070;20.224508286;13.260606766;111;115;140;1;-0.577350;0.577350;0.577350
-28.013168335;18.879667282;17.235103607;218;224;240;1;-0.577350;0.577350;0.577350
-27.688474655;19.000871658;13.830183983;80;72;113;1;-0.577350;0.577350;0.577350
-28.040531158;18.868097305;11.060208321;202;202;230;1;-0.577350;0.577350;0.577350
-28.220691681;15.439389229;11.758546829;51;51;87;1;-0.577350;0.577350;0.577350
-34.979476929;15.006428719;12.181921005;207;218;240;1;-0.577350;0.577350;0.577350
-28.226726532;18.799684525;9.666849136;167;174;193;1;-0.577350;0.577350;0.577350
-25.933628082;20.563173294;14.492969513;58;66;85;1;-0.577350;0.577350;0.577350
-32.684436798;21.951545715;15.954667091;114;120;134;1;-0.577350;0.577350;0.577350
-28.843885422;18.571557999;10.817513466;168;173;193;1;-0.577350;0.577350;0.577350
-28.103532791;18.852437973;17.937343597;133;131;170;1;-0.577350;0.577350;0.577350
-28.756065369;18.608861923;16.965280533;69;69;107;1;-0.577350;0.577350;0.577350
-28.804767609;18.592617035;17.155067444;88;91;126;1;-0.577350;0.577350;0.577350
-34.156902313;20.385463715;14.371488571;218;229;249;1;-0.577350;0.577350;0.577350
-29.292554855;18.413105011;17.519746780;121;121;157;1;-0.577350;0.577350;0.577350
-31.184625626;23.689651489;10.112912178;126;131;153;1;-0.577350;0.577350;0.577350
-29.217817307;15.448558807;13.096422195;42;35;43;1;-0.577350;0.577350;0.577350
-34.940319061;14.953495979;11.730414391;203;212;241;1;-0.577350;0.577350;0.577350
-28.601161957;20.909122467;16.141618729;176;180;209;1;-0.577350;0.577350;0.577350
-29.971906662;20.292839050;16.265005112;93;90;107;1;-0.577350;0.577350;0.577350
-35.392425537;17.704692841;9.360912323;140;146;172;1;-0.577350;0.577350;0.577350
-36.502166748;22.837736130;13.521447182;89;87;100;1;-0.577350;0.577350;0.577350
-34.856575012;19.483705521;12.914213181;90;95;150;1;-0.577350;0.577350;0.577350
-35.660823822;20.756523132;16.108442307;241;251;253;1;-0.577350;0.577350;0.577350
-36.678283691;16.575572968;10.825753212;161;163;186;1;-0.577350;0.577350;0.577350
-34.338531494;18.096593857;7.610759735;62;56;66;1;-0.577350;0.577350;0.577350
-27.743873596;18.047134399;9.864794731;70;67;84;1;-0.577350;0.577350;0.577350
-34.753330231;20.139881134;11.417160034;207;203;228;1;-0.577350;0.577350;0.577350
-25.054557800;17.776027679;14.609090805;236;239;244;1;-0.577350;0.577350;0.577350
-28.845588684;18.592449188;18.689342499;103;100;127;1;-0.577350;0.577350;0.577350
-28.742755890;18.628379822;14.146874428;148;147;178;1;-0.577350;0.577350;0.577350
-28.472333908;18.728570938;10.758248329;91;96;99;1;-0.577350;0.577350;0.577350
-24.433052063;18.050624847;14.787746429;221;219;240;1;-0.577350;0.577350;0.577350
-26.468019485;19.470544815;12.921729088;147;150;185;1;-0.577350;0.577350;0.577350
-25.511838913;20.929294586;15.063712120;125;133;154;1;-0.577350;0.577350;0.577350
-26.919382095;18.464136124;13.033416748;25;29;30;1;-0.577350;0.577350;0.577350
-28.648096085;18.669958115;17.221075058;83;87;114;1;-0.577350;0.577350;0.577350
-28.403976440;18.758844376;14.802009583;175;176;206;1;-0.577350;0.577350;0.577350
-22.762371063;17.841228485;15.156751633;39;43;52;1;-0.577350;0.577350;0.577350
-38.342407227;20.468889236;14.243432999;232;232;230;1;-0.577350;0.577350;0.577350
-30.131769180;20.683061600;17.190567017;122;122;156;1;-0.577350;0.577350;0.577350
-34.552955627;18.685638428;13.091181755;73;73;111;1;-0.577350;0.577350;0.577350
-38.130699158;16.588466644;10.331105232;70;67;88;1;-0.577350;0.577350;0.577350
-30.589668274;15.411311150;12.252162933;154;155;183;1;-0.577350;0.577350;0.577350
-29.021682739;15.601766586;13.552280426;56;50;78;1;-0.577350;0.577350;0.577350
-27.816015244;21.739297867;16.713027954;123;133;160;1;-0.577350;0.577350;0.577350
-28.301116943;20.138341904;10.015900612;185;192;202;1;-0.577350;0.577350;0.577350
-36.278999329;19.534273148;9.512121201;192;209;252;1;-0.577350;0.577350;0.577350
-31.088081360;20.605995178;10.783743858;109;111;126;1;-0.577350;0.577350;0.577350
-31.635812759;21.258777618;12.269062042;56;51;83;1;-0.577350;0.577350;0.577350
-32.760009766;18.972324371;16.157123566;100;114;127;1;-0.577350;0.577350;0.577350
-24.489189148;17.534473419;14.972400665;87;82;89;1;-0.577350;0.577350;0.577350
-27.023929596;19.737747192;13.867015839;32;31;29;1;-0.577350;0.577350;0.577350
-33.176422119;18.755147934;7.902524948;127;141;167;1;-0.577350;0.577350;0.577350
-32.686180115;20.933969498;15.606341362;246;249;254;1;-0.577350;0.577350;0.577350
-29.986572266;18.195726395;7.958456039;95;93;98;1;-0.577350;0.577350;0.577350
-25.287624359;20.521261215;14.636500359;171;182;200;1;-0.577350;0.577350;0.577350
-29.769226074;24.313533783;8.688067436;84;82;129;1;-0.577350;0.577350;0.577350
-28.828428268;18.623289108;14.382216454;136;132;165;1;-0.577350;0.577350;0.577350
-30.836561203;14.810821533;11.185631752;126;131;150;1;-0.577350;0.577350;0.577350
-27.104616165;19.252658844;13.223670006;113;120;148;1;-0.577350;0.577350;0.577350
-29.256023407;21.556612015;7.454775333;178;178;204;1;-0.577350;0.577350;0.577350
-34.080261230;15.586918831;11.395060539;67;69;82;1;-0.577350;0.577350;0.577350
-34.705307007;15.947528839;10.232108116;85;79;107;1;-0.577350;0.577350;0.577350
-30.103782654;20.218481064;7.930059433;182;200;236;1;-0.577350;0.577350;0.577350
-35.573303223;20.307933807;14.693212509;110;96;145;1;-0.577350;0.577350;0.577350
-29.109149933;19.387323380;16.566015244;70;73;88;1;-0.577350;0.577350;0.577350
-38.292716980;17.216629028;11.047324181;39;36;45;1;-0.577350;0.577350;0.577350
-29.563964844;19.402288437;13.695515633;93;84;101;1;-0.577350;0.577350;0.577350
-30.781749725;22.553417206;16.884092331;221;232;238;1;-0.577350;0.577350;0.577350
-26.915035248;19.327449799;12.059596062;111;106;138;1;-0.577350;0.577350;0.577350
-35.721710205;14.721649170;12.036117554;197;208;228;1;-0.577350;0.577350;0.577350
-29.824146271;20.604555130;16.268089294;129;121;168;1;-0.577350;0.577350;0.577350
-29.106176376;18.539997101;18.117420197;143;147;172;1;-0.577350;0.577350;0.577350
-33.229927063;20.750556946;15.992833138;68;43;62;1;-0.577350;0.577350;0.577350
-37.236763000;19.991872787;13.751187325;245;247;246;1;-0.577350;0.577350;0.577350
-31.123712540;14.942798615;9.863509178;87;90;109;1;-0.577350;0.577350;0.577350
-34.366004944;18.802919388;11.410199165;88;78;86;1;-0.577350;0.577350;0.577350
-29.101222992;20.126407623;15.687210083;169;173;210;1;-0.577350;0.577350;0.577350
-28.036495209;18.931419373;17.823246002;86;88;103;1;-0.577350;0.577350;0.577350
-31.968013763;21.720502853;12.671408653;140;143;162;1;-0.577350;0.577350;0.577350
-32.359317780;19.892152786;13.535410881;83;73;72;1;-0.577350;0.577350;0.577350
-30.205688477;21.256483078;16.844976425;60;54;80;1;-0.577350;0.577350;0.577350
-27.042110443;19.291193008;12.437025070;188;193;213;1;-0.577350;0.577350;0.577350
-27.584541321;19.095037460;10.151342392;130;130;158;1;-0.577350;0.577350;0.577350
-32.737773895;15.993888855;11.901861191;235;237;252;1;-0.577350;0.577350;0.577350
-28.650459290;18.717609406;16.318815231;68;57;74;1;-0.577350;0.577350;0.577350
-31.431606293;21.874216080;12.514929771;178;189;207;1;-0.577350;0.577350;0.577350
-33.276977539;21.992679596;14.514901161;220;221;241;1;-0.577350;0.577350;0.577350
-26.926322937;19.336421967;13.088877678;92;89;118;1;-0.577350;0.577350;0.577350
-35.217491150;17.724859238;14.951073647;212;227;248;1;-0.577350;0.577350;0.577350
-35.407341003;19.904615402;15.068490982;114;106;153;1;-0.577350;0.577350;0.577350
-32.787189484;19.728881836;16.844398499;107;123;185;1;-0.577350;0.577350;0.577350
-27.043569565;19.295057297;12.009332657;127;129;168;1;-0.577350;0.577350;0.577350
-25.525190353;21.997303009;14.383575439;198;202;229;1;-0.577350;0.577350;0.577350
-36.299770355;19.096878052;12.834868431;147;165;201;1;-0.577350;0.577350;0.577350
-29.127376556;18.553371429;15.567022324;241;244;249;1;-0.577350;0.577350;0.577350
-27.497528076;21.377857208;9.691629410;155;155;183;1;-0.577350;0.577350;0.577350
-34.614929199;15.296724319;11.975349426;174;181;197;1;-0.577350;0.577350;0.577350
-28.155214310;18.894294739;9.504431725;120;121;152;1;-0.577350;0.577350;0.577350
-33.779369354;16.654338837;10.641114235;64;53;59;1;-0.577350;0.577350;0.577350
-38.691822052;20.949586868;14.504961014;233;233;231;1;-0.577350;0.577350;0.577350
-34.909473419;19.559888840;12.307719231;87;85;109;1;-0.577350;0.577350;0.577350
-28.071493149;21.211145401;9.828887939;122;132;144;1;-0.577350;0.577350;0.577350
-30.710720062;22.494678497;16.997499466;137;157;192;1;-0.577350;0.577350;0.577350
-30.472517014;19.749208450;15.843746185;74;71;88;1;-0.577350;0.577350;0.577350
-26.870046616;19.366754532;12.557252884;93;85;106;1;-0.577350;0.577350;0.577350
-33.340709686;22.770971298;14.600811958;67;61;99;1;-0.577350;0.577350;0.577350
-30.034252167;22.059951782;16.714454651;172;176;205;1;-0.577350;0.577350;0.577350
-33.509948730;21.300161362;14.886991501;117;128;156;1;-0.577350;0.577350;0.577350
-29.453247070;17.768089294;11.427481651;199;204;233;1;-0.577350;0.577350;0.577350
-35.181419373;19.681348801;17.030435562;159;177;223;1;-0.577350;0.577350;0.577350
-27.964096069;18.979276657;12.440379143;145;142;173;1;-0.577350;0.577350;0.577350
-36.180717468;23.332921982;13.199733734;83;81;95;1;-0.577350;0.577350;0.577350
-28.761631012;18.700347900;18.135408401;132;133;161;1;-0.577350;0.577350;0.577350
-31.220792770;20.494462967;8.720952034;79;81;102;1;-0.577350;0.577350;0.577350
-36.801334381;16.353523254;10.985446930;204;211;227;1;-0.577350;0.577350;0.577350
-30.362779617;15.787489891;16.893516541;142;144;165;1;-0.577350;0.577350;0.577350
-30.082380295;22.865928650;7.326080322;84;93;134;1;-0.577350;0.577350;0.577350
-28.416978836;18.966968536;12.049537659;92;103;123;1;-0.577350;0.577350;0.577350
-25.515247345;16.259469986;11.575040817;115;110;151;1;-0.577350;0.577350;0.577350
-32.472133636;22.369758606;12.739356995;114;118;153;1;-0.577350;0.577350;0.577350
-36.071769714;16.673000336;13.559122086;196;198;221;1;-0.577350;0.577350;0.577350
-28.723579407;18.721263885;16.948299408;122;121;163;1;-0.577350;0.577350;0.577350
-32.444374084;15.531028748;8.481323242;12;15;20;1;-0.577350;0.577350;0.577350
-28.120891571;20.316541672;17.276329041;63;62;104;1;-0.577350;0.577350;0.577350
-35.193843842;18.594888687;7.710682392;56;48;71;1;-0.577350;0.577350;0.577350
-22.993965149;17.178121567;14.867042542;42;44;57;1;-0.577350;0.577350;0.577350
-32.808238983;19.843780518;13.134642601;34;21;28;1;-0.577350;0.577350;0.577350
-30.832206726;16.199392319;9.752742767;134;130;167;1;-0.577350;0.577350;0.577350
-32.184089661;23.056625366;11.170928955;107;107;133;1;-0.577350;0.577350;0.577350
-35.552410126;19.371114731;9.365714073;199;208;223;1;-0.577350;0.577350;0.577350
-30.611824036;18.060302734;6.484857082;119;107;147;1;-0.577350;0.577350;0.577350
-27.079774857;19.307527542;13.328053474;83;83;91;1;-0.577350;0.577350;0.577350
-31.490478516;24.197292328;8.554349899;221;221;221;1;-0.577350;0.577350;0.577350
-34.076805115;15.904208183;10.528523445;89;71;83;1;-0.577350;0.577350;0.577350
-32.453083038;21.695735931;9.575633049;110;114;151;1;-0.577350;0.577350;0.577350
-25.112262726;19.999830246;13.131606102;232;250;254;1;-0.577350;0.577350;0.577350
-29.531860352;18.447132111;12.228548050;242;252;251;1;-0.577350;0.577350;0.577350
-32.144622803;21.336345673;9.957352638;96;96;132;1;-0.577350;0.577350;0.577350
-28.079097748;23.276462555;9.289266586;123;124;152;1;-0.577350;0.577350;0.577350
-32.006973267;22.504581451;11.360037804;54;49;46;1;-0.577350;0.577350;0.577350
-30.316488266;14.207763672;9.818650246;117;113;146;1;-0.577350;0.577350;0.577350
-29.126113892;18.598287582;17.911815643;111;112;140;1;-0.577350;0.577350;0.577350
-29.331707001;18.525917053;12.352236748;163;173;198;1;-0.577350;0.577350;0.577350
-32.813850403;14.957159042;13.734475136;248;252;255;1;-0.577350;0.577350;0.577350
-32.685962677;21.878973007;16.755170822;98;118;191;1;-0.577350;0.577350;0.577350
-29.025714874;18.637128830;17.325248718;123;117;151;1;-0.577350;0.577350;0.577350
-31.957073212;21.871475220;12.008420944;192;198;222;1;-0.577350;0.577350;0.577350
-33.462532043;21.354141235;15.136814117;56;50;60;1;-0.577350;0.577350;0.577350
-28.458158493;18.837503433;14.077347755;94;81;111;1;-0.577350;0.577350;0.577350
-33.856998444;22.005214691;15.038644791;43;44;38;1;-0.577350;0.577350;0.577350
-29.167419434;20.815986633;13.064678192;71;68;85;1;-0.577350;0.577350;0.577350
-32.740409851;20.246498108;17.242769241;184;205;226;1;-0.577350;0.577350;0.577350
-30.171278000;19.724016190;17.164327621;116;111;151;1;-0.577350;0.577350;0.577350
-28.370414734;18.873498917;18.408624649;133;141;160;1;-0.577350;0.577350;0.577350
-28.893054962;18.690851212;16.738883972;113;113;139;1;-0.577350;0.577350;0.577350
-31.907087326;23.131549835;12.901246071;156;165;206;1;-0.577350;0.577350;0.577350
-28.082984924;22.975748062;9.015824318;63;59;86;1;-0.577350;0.577350;0.577350
-30.993343353;20.439493179;9.537763596;38;35;56;1;-0.577350;0.577350;0.577350
-35.451869965;19.882762909;14.246336937;76;75;117;1;-0.577350;0.577350;0.577350
-30.984077454;24.289031982;12.841945648;111;112;140;1;-0.577350;0.577350;0.577350
-32.811843872;19.973020554;16.856409073;178;175;202;1;-0.577350;0.577350;0.577350
-28.853038788;14.876073837;9.469837189;99;108;123;1;-0.577350;0.577350;0.577350
-27.479194641;19.185184479;12.650424004;151;153;174;1;-0.577350;0.577350;0.577350
-31.963869095;19.387838364;16.053689957;179;179;231;1;-0.577350;0.577350;0.577350
-28.057411194;20.632175446;17.431653976;209;225;241;1;-0.577350;0.577350;0.577350
-31.903856277;22.225559235;12.482951164;66;65;99;1;-0.577350;0.577350;0.577350
-29.910741806;20.299802780;17.623537064;194;203;236;1;-0.577350;0.577350;0.577350
-29.374031067;17.133554459;16.377340317;246;250;251;1;-0.577350;0.577350;0.577350
-27.615013123;19.140039444;14.027283669;89;95;107;1;-0.577350;0.577350;0.577350
-33.458511353;15.867376328;10.095679283;241;254;255;1;-0.577350;0.577350;0.577350
-28.275157928;18.872613907;16.952516556;176;186;211;1;-0.577350;0.577350;0.577350
-30.784322739;15.672291756;16.659326553;189;196;222;1;-0.577350;0.577350;0.577350
-28.610996246;19.646539688;15.938049316;66;63;80;1;-0.577350;0.577350;0.577350
-28.682884216;18.774904251;17.624599457;74;61;78;1;-0.577350;0.577350;0.577350
-28.653110504;20.030965805;16.383876801;124;124;150;1;-0.577350;0.577350;0.577350
-38.577957153;16.583095551;12.013607979;103;93;102;1;-0.577350;0.577350;0.577350
-34.084072113;19.768707275;16.528928757;91;102;148;1;-0.577350;0.577350;0.577350
-31.968057632;24.546430588;14.328468323;149;160;190;1;-0.577350;0.577350;0.577350
-30.096862793;20.355655670;15.385416985;186;197;227;1;-0.577350;0.577350;0.577350
-34.615856171;19.298339844;14.252709389;75;77;115;1;-0.577350;0.577350;0.577350
-37.259963989;16.720678329;10.119928360;194;200;216;1;-0.577350;0.577350;0.577350
-33.278671265;21.901437759;16.413501740;151;151;179;1;-0.577350;0.577350;0.577350
-26.020008087;19.810070038;14.084836006;121;123;135;1;-0.577350;0.577350;0.577350
-35.634708405;20.653553009;15.975880623;164;185;230;1;-0.577350;0.577350;0.577350
-27.806350708;19.013008118;16.634366989;140;150;177;1;-0.577350;0.577350;0.577350
-26.769346237;19.440389633;12.542656898;117;123;139;1;-0.577350;0.577350;0.577350
-35.139690399;16.558055878;9.453197479;194;195;215;1;-0.577350;0.577350;0.577350
-28.154220581;18.966348648;14.968547821;93;92;132;1;-0.577350;0.577350;0.577350
-26.784275055;19.434722900;8.803340912;184;188;213;1;-0.577350;0.577350;0.577350
-27.426267624;19.220382690;13.338457108;80;89;106;1;-0.577350;0.577350;0.577350
-27.999923706;19.023914337;13.723387718;94;81;107;1;-0.577350;0.577350;0.577350
-30.647569656;22.560937881;12.230439186;129;127;149;1;-0.577350;0.577350;0.577350
-33.373626709;21.054626465;15.381999016;98;103;122;1;-0.577350;0.577350;0.577350
-28.115777969;18.983806610;9.184310913;142;131;148;1;-0.577350;0.577350;0.577350
-34.901603699;17.136121750;9.316249847;228;233;252;1;-0.577350;0.577350;0.577350
-27.433666229;19.219253540;9.930215836;192;202;229;1;-0.577350;0.577350;0.577350
-29.166078568;19.393688202;15.185723305;134;131;150;1;-0.577350;0.577350;0.577350
-31.244583130;23.860525131;11.558669090;220;239;253;1;-0.577350;0.577350;0.577350
-33.129924774;18.647891998;16.303140640;145;139;175;1;-0.577350;0.577350;0.577350
-26.389572144;19.578495026;12.113846779;158;168;193;1;-0.577350;0.577350;0.577350
-30.786453247;13.887035370;9.775124550;73;62;44;1;-0.577350;0.577350;0.577350
-33.898162842;21.649805069;16.474847794;120;136;195;1;-0.577350;0.577350;0.577350
-29.350521088;15.673892021;16.298173904;104;104;140;1;-0.577350;0.577350;0.577350
-31.473373413;24.489622116;11.491272926;110;100;125;1;-0.577350;0.577350;0.577350
-30.864536285;21.448209763;7.556976318;79;62;55;1;-0.577350;0.577350;0.577350
-38.306411743;17.380517960;11.123229980;66;66;104;1;-0.577350;0.577350;0.577350
-31.484338760;23.954639435;13.761389732;170;163;205;1;-0.577350;0.577350;0.577350
-32.977615356;20.291215897;7.656889915;149;153;165;1;-0.577350;0.577350;0.577350
-35.493305206;19.956094742;15.912979126;189;183;211;1;-0.577350;0.577350;0.577350
-32.651412964;20.048093796;16.059249878;129;133;170;1;-0.577350;0.577350;0.577350
-26.167329788;15.690494537;11.413573265;148;163;182;1;-0.577350;0.577350;0.577350
-29.337795258;15.470902443;12.639529228;106;99;150;1;-0.577350;0.577350;0.577350
-28.228393555;20.030817032;17.403158188;138;146;165;1;-0.577350;0.577350;0.577350
-31.423345566;21.861822128;12.265670776;81;88;107;1;-0.577350;0.577350;0.577350
-27.094829559;19.349761963;12.358121872;96;98;119;1;-0.577350;0.577350;0.577350
